sireID,damID,Nsegsnps,predOf,Trait,predMean,predSD,predUsefulness
101,BR-18GS-085-83,BR-18GS-001-1,3693,BV,SELIND,39.4056265519493,8.34196275639243,61.6786671115171
102,BR-18GS-085-83,BR-18GS-129-36,3565,BV,SELIND,40.3897680818933,7.96715371681129,61.6620685057794
103,BR-21GS-C3-287-9,BR-19GS-113-8,3273,BV,SELIND,45.0653093596299,6.21509943191977,61.6596248428557
104,BR-18GS-034-21,BR-18GS-034-21,2324,BV,SELIND,39.7705753516577,8.19700088983958,61.6565677275294
105,BR-18GS-001-3,BR-18GS-085-84,3615,BV,SELIND,42.0394358389905,7.34126801795792,61.6406214469382
106,BR-18GS-085-83,BR-21GS-C3-293-3,3913,BV,SELIND,40.7836675641596,7.80299151374374,61.6176549058554
107,BR-19GS-063-59,BR-18GS-034-21,3831,BV,SELIND,41.6465312881939,7.47805307093205,61.6129329875825
108,BR-18GS-001-3,BR-21GS-C3-217-6,3520,BV,SELIND,41.0288127820753,7.70542472620607,61.6022968010455
109,BR-18GS-085-83,BR-18GS-085-3,3320,BV,SELIND,39.1740212489376,8.3967333522077,61.5932992993322
110,BR-18GS-001-3,BR-18GS-085-161,3553,BV,SELIND,40.0998154848035,8.04756760116037,61.5868209799017
111,BR-18GS-001-3,BR-21GS-C3-265-9,3357,BV,SELIND,39.0327400409721,8.44529415854178,61.5816754442786
112,BR-18GS-085-83,BR-19GS-048-2,3752,BV,SELIND,39.4189044975154,8.30032108616621,61.5807617975792
113,BR-18GS-085-83,BR-21GS-C3-061-27,3804,BV,SELIND,40.9681105230374,7.71981555442872,61.5800180533621
114,BR-18GS-001-3,BR-19GS-153-2,3644,BV,SELIND,40.6733521012107,7.82614570047764,61.569161121486
115,BR-18GS-085-83,BR-21GS-C3-286-5,3680,BV,SELIND,41.5251548477719,7.50697792401321,61.5687859048872
116,BR-18GS-085-83,BR-18GS-129-58,3702,BV,SELIND,40.9873562784392,7.70610812323498,61.5626649674766
117,BR-18GS-001-3,BR-18GS-134-29,3783,BV,SELIND,42.1393425097073,7.26824274284724,61.5455506331095
118,BR-21GS-C3-287-9,BR-18GS-059-29,3440,BV,SELIND,42.4725031536148,7.13520011781823,61.5234874681894
119,BR-18GS-085-83,BR-18GS-085-144,3357,BV,SELIND,41.1606992134241,7.62487400252386,61.5191128001628
120,BR-18GS-085-83,BR-18GS-034-29,3697,BV,SELIND,39.2568555962795,8.33680493102311,61.5161247621112
121,BR-18GS-085-83,BR-21GS-C3-104-63,3655,BV,SELIND,42.2858786752608,7.1916420100706,61.4875628421493
122,BR-18GS-085-83,BR-18GS-109-23,3591,BV,SELIND,39.6702961973245,8.1482080500997,61.4260116910907
123,BR-18GS-085-83,BGM-0144,4232,BV,SELIND,40.8693511263324,7.69144171651524,61.4055005094281
124,BR-18GS-001-3,BR-21GS-C3-286-31,3426,BV,SELIND,39.681489234347,8.13374117840449,61.398578180687
125,BR-19GS-063-59,BR-19GS-063-59,2011,BV,SELIND,43.5224872247301,6.68219513897354,61.3639482457895
126,BR-18GS-085-83,BR-18GS-085-38,3497,BV,SELIND,37.9938949929689,8.74858828705858,61.3526257194154
127,BR-19GS-030-39,BR-18GS-034-21,3792,BV,SELIND,40.8418851467567,7.68130716415036,61.3509752750381
128,BR-18GS-001-3,BR-18GS-001-1,3172,BV,SELIND,38.8762682313721,8.4170586165605,61.3498147375886
129,BR-18GS-001-3,BR-18GS-129-36,3789,BV,SELIND,39.8604097613161,8.04574865832118,61.3425586790336
130,BR-18GS-085-83,BR-21GS-C3-106-5,3782,BV,SELIND,42.4848248717323,7.05676010988308,61.3263743651201
131,BR-18GS-001-3,BR-21GS-C3-293-3,3607,BV,SELIND,40.2543092435824,7.88322330580162,61.3025154700728
132,BR-18GS-085-83,BR-18GS-099-32,3686,BV,SELIND,41.1661247109649,7.54101595830867,61.3006373196491
133,BR-18GS-001-3,BR-21GS-C3-061-27,3492,BV,SELIND,40.4387522024602,7.80090285287393,61.2671628196336
134,BR-18GS-001-3,BR-18GS-085-3,3799,BV,SELIND,38.6446629283604,8.47134370177803,61.2631506121077
135,BR-18GS-001-3,BR-21GS-C3-286-5,3399,BV,SELIND,40.9957965271947,7.59033929921441,61.2620024560972
136,BR-18GS-001-3,BR-19GS-048-2,3658,BV,SELIND,38.8895461769382,8.37579030653421,61.2529062953846
137,BR-18GS-001-3,BR-18GS-129-58,3877,BV,SELIND,40.457997957862,7.78733815450217,61.2501908303828
138,BR-18GS-085-83,BR-21GS-C3-104-13,3606,BV,SELIND,42.0501195487487,7.18857555105746,61.2436162700721
139,BR-18GS-085-83,BR-18GS-034-18,3793,BV,SELIND,38.3306874158106,8.57230911045361,61.2187527407218
140,BR-18GS-001-3,BR-18GS-085-144,3656,BV,SELIND,40.6313408928469,7.70696027496842,61.2089248270125
141,BR-18GS-001-3,BR-21GS-C3-104-63,3451,BV,SELIND,41.7565203546836,7.27861579742944,61.1904245338202
142,BR-18GS-001-3,BR-18GS-034-29,3787,BV,SELIND,38.7274972757023,8.41194683670244,61.1873953296979
143,BR-19GS-063-59,BR-19GS-030-39,3036,BV,SELIND,42.7178410832929,6.90890251007155,61.164610785184
